5000,801000,1450000,2100000,1850000,1210000,91900000,401000000,7670000000,21400000000,26400000000,40000000000,20800000000,15600000000,20600000000
5000,5410000,5420000,4970000,19600000,30900000,120000000,546000000,14500000000,27200000000,90900000000,16800000000,97200000000,69000000000,77900000000
5000,970000,994000,838000,962000,2990000,64000000,653000000,2470000000,8240000000,20600000000,20400000000,22400000000,14800000000,14800000000
5000,6380000,5610000,4520000,2930000,9090000,71700000,447000000,5040000000,19700000000,28800000000,66100000000,309000000000,22500000000,61100000000
5000,22900000,25700000,5590000,5510000,12800000,119000000,472000000,13000000000,17200000000,15100000000,13900000000,1210000000,33600000000,169000000000
5000,7640000,9040000,13300000,9820000,16900000,142000000,738000000,5900000000,22100000000,18500000000,8380000000,594000000,366000000,185000000
5000,639000,2410000,618000,387000,5100000,53000000,514000000,4150000000,7300000000,5640000000,6260000000,7210000000,9360000000,6800000000
5000,9080000,4190000,8320000,10200000,46800000,83000000,456000000,1300000000,9660000000,32100000000,45400000000,117000000000,2400000000,6470000000
5000,5070000,7390000,8900000,5520000,59700000,349000000,1170000000,14200000000,13200000000,45000000000,42100000000,20900000000,21200000000,77600000000
5000,3640000,4990000,9020000,7360000,82600000,386000000,1410000000,27900000000,16900000000,39000000000,94000000000,88100000000,70100000000,92400000000
5000,1030000,853000,453000,930000,7640000,12800000,97900000,1200000000,8000000000,51000000000,44300000000,31000000000,16500000000,13600000000
5000,290000,1610000,3010000,1910000,9350000,43600000,337000000,5130000000,14500000000,25600000000,41900000000,28500000000,13200000000,10200000000
5000,1180000,3990000,3000000,5040000,2840000,65300000,837000000,11200000000,17900000000,44900000000,43100000000,33400000000,29500000000,13600000000
5000,567000,364000,1000000,1060000,1050000,188000000,569000000,10200000000,15900000000,41700000000,70500000000,44100000000,22400000000,20200000000
5000,10700000,5420000,7890000,3680000,19100000,187000000,894000000,7060000000,27700000000,60400000000,35100000000,68400000000,101000000000,57100000000
5000,4900000,5910000,6340000,4630000,7750000,54900000,971000000,4980000000,15400000000,36000000000,30400000000,13100000000,17300000000,58700000000
5000,3820000,4220000,10500000,17200000,9200000,3740000,12300000,39900000,48600000,61200000,103000000,184000000,2360000000,5380000000
5000,2160000,1140000,1400000,2220000,700000,2490000,2570000,25300000,40000000,26200000,41800000,49700000,500000000,84300000
5000,274000,583000,2830000,3760000,5870000,35800000,226000000,2890000000,13700000000,22800000000,88900000000,94000000000,13200000000,9470000000
5000,915000,2970000,5710000,841000,1040000,4800000,11900000,35100000,42400000,29000000,70400000,220000000,38400000,4010000000
5000,1840000,1830000,2530000,1610000,9640000,47800000,166000000,4380000000,16200000000,84700000000,19500000000,21400000000,10800000000,6600000000
5000,1470000,2140000,1970000,1780000,192000000,169000000,715000000,3680000000,12000000000,40300000000,20900000000,19200000000,12400000000,7660000000
5000,8380,3350000,1630000,2460000,5650000,89600000,226000000,1170000000,1050000000,3620000000,14700000000,7220000000,10500000000,8270000000
5000,1330000,3050000,1090000,1990000,7340000,126000000,432000000,3860000000,17500000000,78700000000,79400000000,127000000000,19500000000,39800000000
5000,654000,875000,953000,830000,3410000,20300000,156000000,1070000000,1450000000,11700000000,10500000000,27700000000,22600000000,1600000000
5000,1930000,2680000,760000,902000,1660000,1910000,274000000,31200000,36400000,33300000,96300000,152000000,863000000,3800000000
5000,2380000,1770000,1400000,1110000,1140000,1390000,1700000,39400000,33900000,17700000,119000000,146000000,1920000000,103000000
5000,1290000,2250000,4100000,1600000,1900000,1430000,2960000,7500000,22300000,45700000,32900000,94500000,386000000,4050000000
5000,545000,1390000,1380000,2120000,6360000,66200000,441000000,1110000000,3260000000,14200000000,13000000000,27600000000,29100000000,16500000000
5000,753000,1250000,1430000,2850000,3700000,2220000,4170000,23200000,28500000,26100000,65200000,113000000,1730000000,3210000000
5000,2510000,913000,5120000,1120000,1270000,2770000,4970000,38300000,36500000,32100000,62000000,32100000,47300000,2520000000
5000,16500000,971000,751000,1070000,535000,790000,1130000,2060000,1990000,5600000,3610000,5300000,12900000000,105000000
5000,575000,993000,472000,711000,1890000,33100000,166000000,4810000000,11800000000,13300000000,15600000000,29500000000,13600000000,10300000000
5000,644000,1160000,599000,119000,837000,991000,1610000,2070000,1820000,3400000,4160000,5070000,16400000,763000000
5000,1470000,1330000,1220000,1590000,742000,1120000,1620000,1950000,793000,12000000,4080000,4120000,8210000,2840000
5000,983000,704000,962000,2270000,635000,1510000,1970000,1370000,3540000,4660000,3340000,9380000,663000000,2580000000
5000,421000,660000,2600000,8450000,50300000,110000000,378000000,2020000000,11600000000,34100000000,67800000000,90500000000,28900000000,27800000000
5000,2840000,4700000,2720000,34100000,198000000,349000000,221000000,200000000,268000000,408000000,938000000,1710000000,9090000000,19700000000
5000,1280000,2580000,1070000,2980000,19000000,315000000,1470000000,9220000000,61900000000,20000000000,396000000000,26800000000,25100000000,39500000000
5000,13000,103000,243000,1770000,3750000,17400000,24400000,67100000,100000000,173000000,7070000000,32400000000,13700000000,12000000000
5000,1210000,988000,2710000,2540000,2400000,110000000,1440000000,4220000000,13000000000,77300000000,70500000000,31100000000,277000000000,18000000000
5000,1080000,2090000,1830000,1510000,6180000,38100000,232000000,1340000000,5690000000,3840000000,168000000000,82400000000,46000000000,41200000000
5000,4280000,1320000,1790000,2140000,3330000,65100000,667000000,2110000000,7460000000,4490000000,15400000000,28100000000,22300000000,36600000000
5000,5150000,2640000,15300000,30000000,54100000,83800000,284000000,2160000000,17900000000,12800000000,22500000000,25400000000,18800000000,26400000000
